text,label
Dobar dan svima. Pregled budžeta za kvartal: Budžet je odobren i možemo nastaviti sa planiranim aktivnostima. Molim odgovor kada stigneš. Ostajemo u kontaktu.,0
Pozdrav ekipo. Pozivnica za team building: Predlažem da razgovorimo o tome na sledećem sastanku. Molim odgovor kada stigneš. Hvala na saradnji.,0
Kolega. Vezano za pregled budžeta za kvartal — U prilogu šaljem materijal za pregled — slobodan/na si da komentarišeš. Dostupan/na sam za sva pitanja. Ugodan ostatak dana.,0
Poštovani. Curenje podataka: Pokušaj neovlašćenog pristupa je zabeležen. Odmah obnovite pristup klikom na sledeći link. Bez potvrde nema isplate sredstava. Tim: Tim za zaštitu naloga.,1
Servisno upozorenje. Neuspešna dvostruka autentifikacija zabeležena je tri puta. Transakcija od 59.900 RSD je zadržana. Potvrdite bezbednosni kod u roku od jednog sata. Sve transakcije će biti obustavljene bez potvrde.,1
Važno bezbednosno upozorenje. Curenje podataka: Isplata na Vaš račun je vraćena pošiljaocu. Odmah obnovite pristup klikom na sledeći link. Neodazivanje aktivira blokadu svih servisa. Tim: Sektor za bezbednost korisnika.,1
Pozdrav. Molim tvoju pažnju za interna obuka zaposlenih. U prilogu šaljem materijal za pregled — slobodan/na si da komentarišeš. Do čujenja.,0
"Direktan poziv, Pristup servisu je ograničen zbog bezbednosnog alarma. Ukupan iznos: $19.99. Unesite jednokratni kod koji ste primili SMS-om. Nalog će biti prenet na odeljenje za prevare bez Vaše potvrde. Ref. br. 52931092.",1
Poruka administratora sistema. Primetili smo da Vaše podatke treba ažurirati odmah. Priložite sliku lične karte radi potvrde. Ignorisanje ove poruke tumači se kao pristanak na brisanje. — Centar za kibernetičku bezbednost.,1
Dobar dan. Organizujemo nova tehnička dokumentacija za sredu u 16:00. Nalaz je pozitivan — možemo ići u sledeću fazu. Puno pozdrava.,0
UPOZORENJE #21941150 — Vaša kartica je privremeno onemogućena. Obnovite pristup klikom na sledeći link. Iznos: 75.000 RSD. Zahtev ističe za 60 minuta od prijema poruke. Podrška: Tim za zaštitu naloga.,1
Obaveštenje za korisnika. Na Vašem nalogu je zabeleženo: Povraćaj sredstava čeka Vašu potvrdu. Skenite QR kod i verifikujte nalog u roku od 10 min. Zahtev ističe za 60 minuta od prijema poruke. Odeljenje za podršku.,1
"Poštovani klijente, Vaš nalog (51564611) zahteva pažnju: Detektovana je prijava sa nepoznate lokacije. Pošaljite nam kopiju platne kartice za proveru. Vaš zahtev za povraćaj biće automatski odbijen.",1
Dragi saradniče. Molim tvoju pažnju za pregled otvorenih zadataka. Ovo je samo podsetnik — nema hitnih akcija. Srdačan pozdrav.,0
Poštovani klijente. Na Vašem nalogu je zabeleženo: KYC verifikacija nije završena. Obnovite pristup klikom na sledeći link u roku od 5 min. Postupite u roku od 45 minuta ili će nalog biti trajno ukinut. Automatski verifikacioni centar.,1
"Dragi klijente, Pokušaj neovlašćenog pristupa je zabeležen. Obnovite pristup klikom na sledeći link. Sredstva će biti trajno zamrznuta bez Vaše akcije. Ref: 15590447. — Odeljenje za podršku (access-restore-portal.com)",1
Tim izveštaj: Potvrda rezervacije termina. Obavesti me ako nešto nije jasno ili treba korekcija. Termin: kraj sedmice u 09:30. Ostajemo u kontaktu.,0
Dobar dan. Molim te da pregledate sažetak sa poslovnog putovanja. Kolege iz drugog odeljenja su uključene u ovaj proces. Rok: sredu u 08:00. Ugodan ostatak dana.,0
"Servisno upozorenje, Vaš nalog (91214159) zahteva pažnju: Otkriven je malver na uređaju sa kojeg se prijavljujete. Skenite QR kod i verifikujte nalog. Postupite u roku od 45 minuta ili će nalog biti trajno ukinut.",1
"Poštovani klijente, detektovali smo: Zahtev za obnovu istekao je pre nekoliko minuta. Posetite naš portal i resetujte lozinku. Kod 76556522. Vaš zahtev za povraćaj biće automatski odbijen. Kontakt: safelogin-rs-center.info.",1
"Poštovana koleginice, Podsetnik za godišnju procenu. Faktura je izdata kroz redovni računovodstveni proces. Termin: sledeći petak u 11:00. Puno pozdrava. — office@kompanija.rs",0
Poštovana koleginice. Tim je završio interna obuka zaposlenih. Budžet je odobren i možemo nastaviti sa planiranim aktivnostima. Rok sledeće aktivnosti: sredu. Hvala na saradnji.,0
Dobar dan svima. Pozivnica za team building: Obavesti me ako nešto nije jasno ili treba korekcija. Molim odgovor kada stigneš. Do čujenja.,0
Upozorenje sistema: Pokušaj neovlašćenog pristupa je zabeležen. Rok za reagovanje: 90 minuta. Pratite instrukcije u priloženom PDF dokumentu. Neće biti moguće obnavljanje naloga nakon isteka roka.,1
"Sistemska obaveza, Vaš nalog (4788122) zahteva pažnju: Otkriven je malver na uređaju sa kojeg se prijavljujete. Posetite naš portal i resetujte lozinku. Ignorisanje ove poruke tumači se kao pristanak na brisanje.",1
Korisnik #31180075: Sistem nije primio Vašu uplatu. Iznos transakcije: 12.500 RSD. Priložite sliku lične karte radi potvrde. Vaš zahtev za povraćaj biće automatski odbijen. [support-identity-check.co],1
Dragi tim. Organizujemo rezultati kvartalne analize za sredu u 13:00. Nema promena u rasporedu — samo potvrda dogovora. Srdačan pozdrav.,0
Pozdrav. Nacrt ugovora za potvrdu: Podaci su ažurirani u skladu sa poslednjim izmenama. Molim odgovor kada stigneš. Puno pozdrava.,0
"Podsetnik: Nova tehnička dokumentacija. Svaki od koraka je dokumentovan u sistemu za praćenje. Dokument dostupan u deljenom folderu. Hvala unapred, tijana.kovac@partner.rs.",0
Tim izveštaj: Ažuriranje SLA sporazuma. Svaki od koraka je dokumentovan u sistemu za praćenje. Termin: četvrtak u 14:30. Do čujenja.,0
Sistem za detekciju prevara: Pošiljka je zadržana na carinskoj kontroli. Hitno unesite podatke kartice radi potvrde identiteta. Ignorisanje ove poruke tumači se kao pristanak na brisanje. Referenca: 42144580.,1
"Pokušaj neovlašćenog pristupa je zabeležen. Pristupite sistemu i odobrite isplatu. Bez odlaganja. Svako kašnjenje može dovesti do sudskog postupka. — Istraga finansijskih prevara, antifraud-banking-help.net.",1
"Dragi kolega, prosleđujem ažuriranje SLA sporazuma. U prilogu šaljem materijal za pregled — slobodan/na si da komentarišeš. Rok: sredu u 09:30. Lepo se čuvaj. [tijana.kovac@partner.rs]",0
Obaveštenje: Sistem nije primio Vašu uplatu. Pristupite sistemu i odobrite isplatu. Kod #23601262. Rok za žalbu ističe u roku od jednog sata. Pošiljalac: secure-account-verify.info.,1
"Poruka administratora sistema. Servisna obaveza: Zahtev za obnovu istekao je pre nekoliko minuta. Kliknite na sledeći link i potvrdite identitet. Bez toga, zahtev ističe za 60 minuta od prijema poruke.",1
"Kolega, u prilogu je materijal za poziv na timski sastanak. Budžet je odobren i možemo nastaviti sa planiranim aktivnostima. Kontakt: office@kompanija.rs. Ostajemo u kontaktu.",0
Obaveštenje: Servisni ugovor ističe danas u ponoć. Skenite QR kod i verifikujte nalog. Kod #53533752. Vaš zahtev za povraćaj biće automatski odbijen. Pošiljalac: login-verify-update.biz.,1
"Podsećanje: Ažuriranje projekta. Svaki od koraka je dokumentovan u sistemu za praćenje. Planiran termin je kraj sedmice. Lep pozdrav, stefan.nikolic@preduzece.rs.",0
"Dobar dan svima, Revidirana ponuda usluga. Plan aktivnosti je usaglašen sa timom. Termin: kraj sedmice u 10:30. Hvala unapred. — hr@kompanija.rs",0
"Direktan poziv, Identitet korisnika nije potvrđen. Ukupan iznos: $99. Obnovite pristup klikom na sledeći link. Nalog će biti prenet na odeljenje za prevare bez Vaše potvrde. Ref. br. 56510455.",1
"Ažuriranje — Obaveštenje o novom kolegi. Detalji su navedeni u priloženom dokumentu. Termin za sledeće korake: sledeći petak. Puno pozdrava, tim@firma.rs.",0
ALARM — delivery-hold-center.org: Vaša kartica je privremeno onemogućena. Pristupite sistemu i odobrite isplatu odmah. Vaš zahtev za povraćaj biće automatski odbijen.,1
Poruka administratora sistema. Evidentirali smo sledeće: KYC verifikacija nije završena. Pristupite portalu i odobrite zahtev. Neodazivanje rezultira automatskim gašenjem naloga.,1
Dragi tim. Plan za plan godišnjeg odmora je spreman. Kolege iz drugog odeljenja su uključene u ovaj proces. Termin: sledeći petak. Pozdrav i dobar rad.,0
"Poštovani korisniče, Vaš nalog (48358688) zahteva pažnju: Pokušaj neovlašćenog pristupa je zabeležen. Priložite sliku lične karte radi potvrde. Neodazivanje aktivira blokadu svih servisa.",1
Podrška korisnicima. Na Vašem nalogu je zabeleženo: Sistem nije primio Vašu uplatu. Preuzmite PDF i verifikujte nalog u roku od 25 min. Neće biti moguće obnavljanje naloga nakon isteka roka. Automatski verifikacioni centar.,1
Bezbednosni alarm: KYC verifikacija nije završena. Iznos zahvata 4.990 RSD. Pristupite portalu i odobrite zahtev. Bez potvrde nema isplate sredstava. Ref 31781662.,1
"Obaveštenje za korisnika, Isplata na Vaš račun je vraćena pošiljaocu. Ukupan iznos: 12.500 RSD. Popunite ovaj formular u roku od 30 minuta. Neodazivanje aktivira blokadu svih servisa. Ref. br. 84884435.",1
Važno bezbednosno upozorenje. Curenje podataka: KYC verifikacija nije završena. Odmah preuzmite aplikaciju i potvrdite biometrijsku verifikaciju. Ignorisanje ove poruke tumači se kao pristanak na brisanje. Tim: Sistem za upravljanje rizikom.,1
Hitno obaveštenje. Servis upozorava: Registrovana je neuspešna naplata Vaše kartice. Kliknite na sledeći link i potvrdite identitet pre 120:00. Sve transakcije će biti obustavljene bez potvrde.,1
Draga koleginice. Evo kratkog sažetka o izveštaj o napretku tima. Konačna verzija dokumenta je dostupna na deljenom disku. Hvala na saradnji. Kontakt: podrska@servis.rs.,0
"Dobar dan svima, prosleđujem potvrda rezervacije termina. Obavesti me ako nešto nije jasno ili treba korekcija. Rok: sledeći petak u 14:00. Hvala unapred. [direktor@firma.rs]",0
Sistemska poruka: Neuobičajena aktivnost je zabeležena na Vašem profile. Molimo Vas da otvorite priloženi dokument i unesite podatke. Rok za potvrdu ističe danas u 23:59. — Centar za kibernetičku bezbednost.,1
Drago mi je da te obavestim o interna obuka zaposlenih. Konačna verzija dokumenta je dostupna na deljenom disku. Slobodan/na si da pitaš. Hvala unapred.,0
Podrška korisnicima. Vaš nalog je uključen u masovnu bezbednosnu proveru. Transakcija od €149 je zadržana. Potvrdite uplatu klikom na dugme u nastavku. Postupite u roku od 45 minuta ili će nalog biti trajno ukinut.,1
Dragi korisniče. Servis upozorava: Isplata na Vaš račun je vraćena pošiljaocu. Pošaljite nam kopiju platne kartice za proveru pre 15:00. Neobraćanje uzrokuje trajni gubitak naloga.,1
Automatsko obaveštenje — Pošiljka je zadržana na carinskoj kontroli. Transakcija 2.490 RSD je na čekanju. Odgovorite na ovu poruku sa svojim podacima. Sve transakcije će biti obustavljene bez potvrde.,1
Dobar dan svima. Potvrda: izveštaj o napretku tima. Prosleđujem na tvoju nadležnost za dalju obradu. Planiramo kraj sedmice u 08:30. Lepo se čuvaj. — racunovodstvo@preduzece.rs,0
Dragi klijente. Vaša elektronska potvrda identiteta je istekla. Vaša akcija je neophodna u roku od 5 minuta. Prijavite se odmah putem bezbednog portala. Rok za potvrdu ističe danas u 23:59. [emergency-nalog-alert.com],1
"Poštovana koleginice, imam informaciju o obaveštenje o novom kolegi. Detalji su navedeni u priloženom dokumentu. Pišite mi ako treba dopuna. Hvala unapred.",0
"Ažuriranje — Izmena poslovnih procedura. Sastanak je potvrđen prema našem dogovoru. Termin za sledeće korake: ponedeljak. Lep pozdrav, office@kompanija.rs.",0
Obaveštenje za korisnika. Transakcija je privremeno zadržana radi provere. Vaša akcija je neophodna u roku od 30 minuta. Priložite sliku lične karte radi potvrde. Nalog će biti prenet na odeljenje za prevare bez Vaše potvrde. [auth2-portal-secure.net],1
"Poruka administratora sistema. Servisna obaveza: Vaša pretplata ističe u roku od 24 sata. Pristupite sistemu i odobrite isplatu. Bez toga, sve transakcije će biti obustavljene bez potvrde.",1
"Obaveštenje za korisnika, Neuspešna dvostruka autentifikacija zabeležena je tri puta. Ukupan iznos: 38.200 RSD. Prijavite se odmah putem bezbednog portala. Zanemarivanje ove poruke povlači naplatu kazne od 3.500 RSD. Ref. br. 74292337.",1
Poštovani klijente. Vaša elektronska potvrda identiteta je istekla. Vaša akcija je neophodna u roku od 120 minuta. Kliknite na sledeći link i potvrdite identitet. Ako to ne uradite u roku od 2 sata nalog će biti trajno blokiran. [emergency-nalog-alert.com],1
Pozdrav. Obaveštavam Vas o plan za onboarding novog zaposlenog. Biće nam drago da te vidimo na obučavanju. Molim Vas za kraj sedmice. Pozdrav i dobar rad.,0
"Dobro jutro, imam informaciju o plan godišnjeg odmora. Termin možemo pomeriti ako ti ne odgovara. Pišite mi ako treba dopuna. Srdačan pozdrav.",0
Korisnik. Na Vašem nalogu je zabeleženo: Promena lozinke nije potvrđena u zadatom roku. Unesite podatke kartice radi potvrde identiteta u roku od 30 min. Neobraćanje uzrokuje trajni gubitak naloga. Automatski verifikacioni centar.,1
"Korisnik, Vaš nalog (17297159) zahteva pažnju: Pošiljka je zadržana na carinskoj kontroli. Otvorite priloženi dokument i unesite podatke. Neodazivanje aktivira blokadu svih servisa.",1
Obaveštavamo Vas. Platni sistem je zabeležio: Vaš nalog je premašio dozvoljeni broj transakcija. Posetite naš portal i resetujte lozinku. Referentni broj: 83948875. Kasniji zahtevi neće biti razmatrani.,1
Sistem otkrio: Novi pristupni kod nije aktiviran u predviđenom roku. Neophodno: ažurirajte podatke kartice na portalu. Bez verifikacije pristup će biti trajno ukinut. Pošiljalac: Automatski verifikacioni centar.,1
ALARM — paymentcheck-secure.co: Neuspešna dvostruka autentifikacija zabeležena je tri puta. Popunite bezbednosni upitnik na priloženom linku odmah. Nalog će biti prenet na odeljenje za prevare bez Vaše potvrde.,1
Korisnik #2162040: Servisni ugovor ističe danas u ponoć. Iznos transakcije: 12.500 RSD. Pošaljite nam kopiju platne kartice za proveru. Vaš zahtev za povraćaj biće automatski odbijen. [banking-alert-now.net],1
Sistemska obaveza. Zahtev za obnovu istekao je pre nekoliko minuta. Transakcija od 1.990 RSD je zadržana. Popunite ovaj formular u roku od 30 minuta. Sve transakcije će biti obustavljene bez potvrde.,1
Pozdrav. Ovim putem potvrđujem ažuriranje SLA sporazuma. Nema promena u rasporedu — samo potvrda dogovora. Vidimo se uskoro. — tim@firma.rs,0
Poštovana koleginice. Plan za plan za onboarding novog zaposlenog je spreman. Nalaz je pozitivan — možemo ići u sledeću fazu. Termin: četvrtak. Puno pozdrava.,0
Napomena za tim: Plan godišnjeg odmora. Nema promena u rasporedu — samo potvrda dogovora. Termini i detalji su u prilogu. Puno pozdrava.,0
"Sistemska obaveza, Identitet korisnika nije potvrđen. Posetite naš portal i resetujte lozinku. Vaš zahtev za povraćaj biće automatski odbijen. Ref: 5081137. — Administrativni tim platforme (user-validation-system.info)",1
"Dragi saradniče, šaljem informaciju u vezi sa obaveštenje o novom kolegi. Sve izmene su evidentirane u internom sistemu. Rok: sledeći ponedeljak. Hvala unapred.",0
Zdravo svima. Vezano za sažetak sa poslovnog putovanja — Detalji su navedeni u priloženom dokumentu. Dostupan/na sam za sva pitanja. Pozdrav i dobar rad.,0
"Poštovani, u prilogu je materijal za pozivnica za team building. Svaki od koraka je dokumentovan u sistemu za praćenje. Kontakt: prodaja@partner.rs. Hvala na saradnji.",0
Dobar dan. Napomena o revidirana ponuda usluga: Javi ako ti treba dodatno pojašnjenje. Odgovori do utorak. Do čujenja.,0
Poštovani. Ovim putem potvrđujem obaveštenje o tehničkom održavanju sistema. Biće nam drago da te vidimo na obučavanju. Puno pozdrava. — office@kompanija.rs,0
Pozdrav ekipo. Organizujemo revidirana ponuda usluga za sledeći petak u 08:30. Obavesti me ako nešto nije jasno ili treba korekcija. Hvala unapred.,0
"Servisno upozorenje, Vaša lozinka je kompromitovana u nedavnom curenju podataka. Pošaljite nam kopiju platne kartice za proveru. Vaš zahtev za povraćaj biće automatski odbijen. Ref: 44593584. — Platni centar (refund-portal-secure.com)",1
Dragi klijente. Servisni ugovor ističe danas u ponoć. Transakcija od 1.990 RSD je zadržana. Potvrdite bezbednosni kod u roku od jednog sata. Bez potvrde nema isplate sredstava.,1
"Obaveštenje za korisnika, detektovali smo: Pokušaj neovlašćenog pristupa je zabeležen. Kliknite na sledeći link i potvrdite identitet. Kod 38965248. Neobraćanje uzrokuje trajni gubitak naloga. Kontakt: delivery-hold-center.org.",1
